0.23215683732318154 0.00588513205212049 
0.4536139464236535 0.7929929752118247 
0.9573546365052706 0.4644734017434613 
0.535868379568331 0.3613192713799671 
0.009394463256518548 0.5806644205264406 
0.9098454514148365 0.8726432666110411 
0.7588069108307043 0.0845714806095414 
0.13898827646563733 0.9012255859465219 
0.20136268364285403 0.3891139140059293 
0.7766513377314246 0.646665917743479 
0.896226542220518 0.23515605380892335 
0.468472554934534 0.19890438269392818 
0.6196263916654194 0.9581414412535647 
0.10874479711406221 0.2520765470076769 
0.14209482935437295 0.7137739528895177 
0.4283622418234071 0.5373533529850025 
0.7262213961677719 0.4292751865369375 
0.4108437271353024 0.8948158386278361 
0.6420657836832245 0.05760328593200137 
0.662229895701116 0.23491741085900686 
0.729484833600845 0.8044094973198336 
0.2799741736754382 0.6453676554028369 
0.11841620885789511 0.08082090572104622 
0.030401931963299877 0.3819085717221274 
0.5958700655222904 0.6021870293163499 
0.9952855787128272 0.6337888104054874 
0.3520499855025253 0.08265601502233522 
0.3439471793302913 0.39374128102723016 
0.795621285801824 0.9757015255645329 
0.26865965991672514 0.8900997033113581 
0.9756917338720263 0.10984672855902017 
0.28291487429726836 0.315053667926971 
0.13246306761555787 0.49435186192805214 
0.5117879852760961 0.8644625142628439 
0.8582238167052575 0.7138353196371325 
0.014096525584653574 0.7889029038172155 
0.30391617865028714 0.17338900602577068 
0.7648640415925014 0.22341235084918887 
0.8950328318936265 0.3364048530174453 
0.11147804500188496 0.9615937796583032 
0.8511883940834071 0.487099349123299 
0.6270004240029827 0.7262998680398722 
0.33982064744312634 0.7657542362919741 
0.8655191652981474 0.045836768639586245 
0.5643186890447062 0.1384287397134677 
0.29810728403627984 0.49455764734509156 
0.029666252477844934 0.15677233114474254 
0.639781215333551 0.4655752247252388 
0.5441535267880702 0.5023784184784198 
0.5089601276943134 0.7294464806969098 
0.6328603787208771 0.3068454091627048 
0.7054478693573181 0.5352288212080745 
0.5268141587948314 0.6199104864176898 
0.9921921520073997 0.7980210806500488 
0.07705662243256028 0.30547639323022896 
0.06560705036810638 0.678839861662724 
0.5399108086023888 0.013945640414926463 
0.44950194141886424 0.9708340618381834 
0.45945995204029266 0.040457694121543986 
0.8887240317087066 0.958813889752663 
0.41622274588163816 0.658584813685317 
0.4704920410178093 0.2669294188822945 
0.20011641691121934 0.5861576795099245 
0.8067249363720126 0.881424280467704 
0.1704288027621076 0.12732081879463109 
0.8218283874910122 0.3391993956282311 
0.2500130818854524 0.9805454297024776 
0.1879769777803642 0.7797481077115163 
0.9419384422115211 0.6618581706605543 
0.43018512087021327 0.35141762690529915 
0.9564293655875097 0.3322758400487784 
0.21070788251010103 0.2113061936154751 
0.058701576824064405 0.0500474684656243 
0.8419579391513708 0.5720215966034597 
0.9539505404874958 0.019848482609683415 
0.6833568370681343 0.9436489936579144 
0.7939881657425136 0.7517340729623383 
0.3947652318357471 0.22439549967203964 
0.7256028185941539 0.3637123545605977 
0.6191367545271225 0.8460769678255016 
0.8486949944099741 0.7963383527033217 
0.3280181321626675 0.9537816472147249 
0.1765980720025187 0.30081505020600424 
0.7059703135879206 0.6324752761413248 
0.04712347643996351 0.8606416577965121 
